V1,V5,V6,V8,V14,V15,V17,V18,V19,V20,V21,V22,Class
239.0,5.0,11.0,2,1,0,0,0,0,4.0,53.0,19,0
212.0,1.0,9.0,2,2,0,2,1,0,25.0,135.0,19,0
246.0,3.0,31.0,2,2,0,2,0,0,6.0,94.0,19,0
256.0,1.0,5.0,2,2,0,1,1,0,166.0,343.0,19,0
235.0,8.0,9.0,2,2,0,2,0,0,55.0,385.0,19,0
178.0,5.0,9.0,2,2,0,2,1,1,15.0,33.0,19,0
182.0,9.0,11.0,2,2,0,2,1,1,306.0,68.0,19,0
263.0,7.0,13.0,2,2,0,2,1,0,226.0,36.0,19,0
76.0,5.0,13.0,2,2,0,2,1,0,402.0,39.0,19,0
214.0,4.0,16.0,2,2,0,1,1,1,4.0,330.0,19,0
241.0,8.0,12.0,2,2,0,1,0,0,130.0,291.0,19,0
130.0,6.0,39.0,2,2,0,1,0,0,402.0,4.0,19,0
246.0,3.0,4.0,2,2,0,2,0,0,6.0,4.0,19,0
99.0,22.0,38.0,2,0,0,2,1,0,375.0,285.0,19,0
285.0,25.0,40.0,2,2,0,2,1,0,242.0,282.0,19,0
513.0,0.0,8.0,0,1,0,0,1,1,35.0,18.0,19,0
129.0,2.0,7.0,2,0,0,1,1,1,322.0,47.0,19,0
167.0,3.0,4.0,2,2,0,1,1,0,49.0,266.0,19,0
119.0,16.0,25.0,2,0,0,0,0,0,299.0,11.0,19,0
335.0,1.0,8.0,2,2,0,2,1,0,236.0,50.0,19,0
217.0,7.0,10.0,2,2,0,1,0,0,41.0,290.0,19,0
291.0,17.0,29.0,2,2,0,2,1,0,178.0,32.0,19,0
301.0,0.0,4.0,2,2,0,2,1,1,163.0,27.0,19,0
261.0,3.0,8.0,2,2,0,1,1,0,44.0,281.0,19,0
297.0,3.0,8.0,2,0,0,2,1,1,43.0,21.0,19,0
95.0,4.0,11.0,2,2,0,1,0,0,403.0,6.0,19,0
100.0,16.0,23.0,2,2,0,1,1,1,345.0,346.0,19,0
84.0,37.0,38.0,2,0,0,2,1,0,336.0,285.0,19,0
224.0,4.0,18.0,2,0,0,2,1,0,90.0,131.0,19,0
256.0,6.0,13.0,2,0,0,2,1,1,4.0,36.0,19,0
251.0,1.0,18.0,2,0,0,2,0,0,20.0,135.0,19,0
262.0,10.0,36.0,2,0,0,2,1,1,103.0,305.0,19,0
98.0,10.0,41.0,2,2,0,2,1,1,402.0,305.0,19,0
63.0,1.0,10.0,2,0,0,2,1,1,402.0,375.0,19,0
301.0,5.0,12.0,2,0,0,2,1,1,132.0,96.0,19,0
95.0,13.0,71.0,2,2,0,1,1,0,391.0,170.0,19,0
270.0,12.0,18.0,2,0,0,2,1,1,22.0,76.0,19,0
63.0,7.0,18.0,2,0,0,0,1,1,400.0,48.0,19,0
229.0,1.0,4.0,2,0,0,1,1,0,18.0,172.0,19,0
283.0,3.0,4.0,2,2,0,1,0,0,29.0,11.0,19,0
248.0,1.0,15.0,2,0,0,0,1,1,256.0,60.0,19,0
342.0,12.0,30.0,2,2,0,2,1,0,95.0,281.0,19,0
246.0,6.0,9.0,2,2,0,2,1,0,4.0,27.0,19,0
253.0,0.0,9.0,2,0,0,1,1,0,3.0,168.0,19,0
116.0,15.0,20.0,2,2,0,1,0,0,339.0,306.0,19,0
84.0,2.0,10.0,2,1,0,1,0,0,339.0,6.0,19,0
70.0,2.0,14.0,2,2,0,2,1,0,369.0,55.0,19,0
293.0,5.0,11.0,2,2,0,2,1,0,179.0,132.0,19,0
78.0,8.0,23.0,2,2,0,2,0,0,397.0,35.0,19,0
228.0,1.0,9.0,2,0,0,2,0,0,15.0,109.0,19,0
108.0,2.0,6.0,2,0,0,0,1,1,390.0,23.0,19,0
292.0,10.0,41.0,2,2,0,0,1,1,221.0,23.0,19,0
220.0,1.0,4.0,2,0,0,1,1,0,63.0,510.0,19,0
109.0,6.0,26.0,2,2,0,2,1,1,375.0,162.0,19,0
82.0,9.0,11.0,2,0,0,2,0,0,363.0,1.0,19,0
193.0,14.0,17.0,2,0,0,1,0,0,25.0,478.0,19,0
199.0,11.0,17.0,2,2,0,1,0,0,16.0,558.0,19,0
94.0,10.0,13.0,2,2,0,2,0,0,326.0,9.0,19,0
176.0,0.0,5.0,2,0,0,2,1,1,38.0,2.0,19,0
70.0,4.0,5.0,2,2,0,0,0,0,369.0,83.0,19,0
229.0,2.0,5.0,2,0,0,2,1,1,14.0,21.0,19,0
257.0,5.0,7.0,2,2,0,0,1,1,68.0,91.0,19,0
355.0,15.0,24.0,2,2,0,1,1,0,284.0,339.0,19,0
835.0,12.0,25.0,0,1,0,0,1,1,46.0,20.0,19,0
76.0,20.0,42.0,2,1,0,0,1,1,331.0,18.0,19,0
258.0,5.0,9.0,2,0,0,2,1,0,62.0,27.0,19,0
225.0,0.0,31.0,2,2,0,1,0,0,66.0,330.0,19,0
134.0,13.0,35.0,2,2,0,2,1,0,314.0,283.0,19,0
290.0,2.0,16.0,2,2,0,2,1,0,85.0,50.0,19,0
266.0,13.0,16.0,2,2,0,2,0,0,126.0,161.0,19,0
958.0,4.0,23.0,0,1,0,2,1,1,128.0,161.0,19,0
91.0,53.0,61.0,2,2,0,1,1,0,377.0,173.0,19,0
259.0,1.0,8.0,2,2,0,1,1,0,52.0,332.0,19,0
215.0,1.0,4.0,2,2,0,2,0,0,63.0,28.0,19,0
191.0,2.0,31.0,2,0,0,1,0,0,12.0,267.0,19,0
253.0,0.0,6.0,2,0,0,2,1,0,4.0,131.0,19,0
243.0,2.0,4.0,2,2,0,2,1,0,115.0,27.0,19,0
84.0,2.0,71.0,2,0,0,1,1,0,369.0,173.0,19,0
82.0,10.0,11.0,2,0,0,0,1,0,364.0,51.0,19,0
285.0,28.0,33.0,2,2,0,2,0,0,82.0,38.0,19,0
207.0,1.0,39.0,2,2,0,2,1,0,1.0,284.0,19,0
120.0,7.0,10.0,2,2,0,0,0,0,296.0,14.0,19,0
238.0,6.0,8.0,2,2,0,1,1,1,294.0,379.0,19,0
322.0,4.0,30.0,2,0,0,2,1,0,130.0,282.0,19,0
107.0,44.0,47.0,2,2,0,1,1,0,330.0,303.0,19,0
275.0,11.0,44.0,2,0,0,1,1,1,287.0,298.0,19,0
168.0,3.0,6.0,2,2,0,0,1,1,402.0,5.0,19,0
183.0,13.0,16.0,2,0,0,1,1,1,35.0,550.0,19,0
240.0,1.0,8.0,2,2,0,1,1,0,42.0,367.0,19,0
101.0,57.0,61.0,2,2,0,1,1,0,382.0,174.0,19,0
286.0,12.0,16.0,2,0,0,0,1,1,236.0,64.0,19,0
398.0,11.0,47.0,2,2,0,2,1,0,194.0,282.0,19,0
231.0,8.0,9.0,2,2,0,2,0,0,66.0,11.0,19,0
251.0,1.0,44.0,2,0,0,2,1,0,280.0,283.0,19,0
292.0,8.0,25.0,2,2,0,1,1,0,222.0,519.0,19,0
270.0,11.0,39.0,2,2,0,2,1,1,288.0,213.0,19,0
242.0,15.0,18.0,2,0,0,0,0,0,64.0,6.0,19,0
191.0,28.0,30.0,2,2,0,1,0,0,16.0,356.0,19,0
63.0,11.0,12.0,2,0,0,1,0,0,394.0,290.0,19,0
76.0,26.0,42.0,2,0,0,2,1,1,392.0,212.0,19,0
96.0,4.0,11.0,2,2,0,2,1,1,393.0,67.0,19,0
101.0,2.0,15.0,2,0,0,2,0,0,386.0,44.0,19,0
312.0,5.0,20.0,2,2,0,1,1,0,250.0,177.0,19,0
297.0,1.0,34.0,2,0,0,2,1,1,43.0,20.0,19,0
245.0,8.0,17.0,2,2,0,0,1,1,54.0,21.0,19,0
90.0,8.0,40.0,2,0,0,0,1,0,191.0,39.0,19,0
206.0,4.0,16.0,2,1,0,1,0,0,37.0,11.0,19,0
268.0,1.0,14.0,2,0,0,2,0,0,89.0,162.0,19,0
571.0,12.0,14.0,0,1,0,1,1,1,85.0,485.0,19,0
293.0,0.0,5.0,2,2,0,0,0,0,170.0,64.0,19,0
217.0,0.0,9.0,2,2,0,0,0,0,22.0,65.0,19,0
101.0,4.0,12.0,2,0,0,2,1,0,389.0,363.0,19,0
288.0,1.0,9.0,2,0,0,2,1,0,101.0,31.0,19,0
236.0,0.0,23.0,2,0,0,0,0,0,1.0,14.0,19,0
243.0,8.0,17.0,2,2,0,0,0,0,54.0,10.0,19,0
102.0,6.0,61.0,2,2,0,1,1,0,396.0,173.0,19,0
256.0,4.0,10.0,2,2,0,1,1,0,167.0,188.0,19,0
293.0,15.0,25.0,2,2,0,1,1,1,13.0,553.0,19,0
323.0,10.0,17.0,2,0,0,2,0,0,46.0,31.0,19,0
226.0,3.0,11.0,2,2,0,1,1,0,133.0,184.0,19,0
95.0,7.0,24.0,2,2,0,2,1,1,398.0,163.0,19,0
130.0,1.0,7.0,2,2,0,2,1,0,402.0,56.0,19,0
227.0,33.0,44.0,2,0,0,2,1,0,194.0,283.0,19,0
299.0,0.0,12.0,2,0,0,2,0,0,184.0,18.0,19,0
303.0,0.0,6.0,2,2,0,0,0,0,5.0,1.0,17,0
216.0,1.0,9.0,2,0,0,2,1,1,118.0,67.0,19,0
76.0,0.0,10.0,2,2,0,2,0,0,402.0,17.0,19,0
89.0,5.0,10.0,2,0,0,1,0,0,351.0,305.0,19,0
243.0,9.0,12.0,2,2,0,0,1,0,97.0,73.0,19,0
46.0,10.0,27.0,2,0,0,1,1,1,374.0,298.0,19,0
304.0,2.0,10.0,2,2,0,1,1,0,182.0,188.0,19,0
91.0,23.0,41.0,2,2,0,2,1,1,348.0,207.0,19,0
295.0,6.0,24.0,2,2,0,2,0,0,220.0,55.0,19,0
480.0,0.0,8.0,0,1,0,2,1,1,1.0,359.0,19,0
571.0,28.0,42.0,2,0,0,2,1,1,228.0,212.0,19,0
210.0,6.0,13.0,2,2,0,2,1,0,294.0,214.0,19,0
164.0,0.0,5.0,2,0,0,2,0,0,309.0,49.0,19,0
63.0,5.0,6.0,2,0,0,1,0,0,399.0,23.0,19,0
282.0,7.0,20.0,2,0,0,2,0,0,190.0,3.0,19,0
257.0,0.0,11.0,2,0,0,1,0,0,101.0,291.0,19,0
448.0,1.0,7.0,2,2,0,2,1,1,141.0,25.0,19,0
622.0,0.0,25.0,0,1,0,2,1,1,102.0,160.0,19,0
109.0,5.0,11.0,2,0,0,0,1,0,377.0,73.0,19,0
313.0,3.0,16.0,2,0,0,2,1,0,145.0,39.0,19,0
69.0,9.0,38.0,2,0,0,2,1,0,347.0,285.0,19,0
249.0,6.0,8.0,2,0,0,2,1,1,143.0,369.0,19,0
239.0,6.0,29.0,2,2,0,1,0,0,31.0,80.0,19,0
236.0,23.0,29.0,2,2,0,2,1,1,76.0,34.0,19,0
299.0,6.0,19.0,2,0,0,0,0,0,185.0,10.0,19,0
225.0,1.0,30.0,2,2,0,1,1,1,120.0,333.0,19,0
203.0,1.0,9.0,2,0,0,1,1,0,42.0,288.0,19,0
183.0,3.0,8.0,2,2,0,2,0,0,213.0,165.0,19,0
266.0,0.0,7.0,2,2,0,2,0,0,133.0,32.0,19,0
198.0,8.0,30.0,2,2,0,1,0,0,6.0,191.0,19,0
239.0,2.0,5.0,2,1,0,2,0,0,5.0,1.0,19,0
232.0,7.0,43.0,2,2,0,2,0,0,173.0,91.0,19,0
241.0,4.0,25.0,2,2,0,1,0,0,2.0,307.0,19,0
253.0,0.0,6.0,2,0,0,2,0,0,3.0,14.0,19,0
180.0,12.0,16.0,2,0,0,2,1,1,243.0,26.0,19,0
273.0,11.0,15.0,2,0,0,2,1,1,113.0,64.0,19,0
96.0,31.0,39.0,2,0,0,2,1,1,347.0,208.0,19,0
205.0,29.0,31.0,2,2,0,0,1,0,16.0,33.0,19,0
168.0,2.0,12.0,2,2,0,2,1,1,402.0,3.0,19,0
203.0,1.0,5.0,2,2,0,1,0,0,40.0,269.0,19,0
241.0,6.0,10.0,2,2,0,1,1,1,1.0,260.0,19,0
180.0,5.0,6.0,2,0,0,0,1,1,242.0,69.0,19,0
257.0,2.0,11.0,2,2,0,1,0,0,1.0,3.0,19,0
355.0,3.0,10.0,2,2,0,1,1,0,277.0,184.0,19,0
295.0,2.0,5.0,2,2,0,0,0,0,225.0,1.0,17,0
259.0,2.0,4.0,2,2,0,2,1,1,77.0,358.0,19,0
253.0,0.0,11.0,2,0,0,2,1,0,3.0,51.0,19,0
277.0,4.0,17.0,2,2,0,1,0,0,2.0,13.0,19,0
92.0,23.0,26.0,2,2,0,2,0,0,344.0,151.0,19,0
330.0,6.0,19.0,2,2,0,2,1,0,136.0,39.0,19,0
90.0,13.0,23.0,2,0,0,2,1,1,372.0,161.0,19,0
89.0,17.0,19.0,2,0,0,1,1,0,354.0,517.0,19,0
286.0,1.0,5.0,2,0,0,1,1,1,103.0,348.0,12,0
77.0,2.0,11.0,2,2,0,1,0,0,363.0,334.0,19,0
275.0,15.0,19.0,2,0,0,1,0,0,171.0,337.0,19,0
398.0,0.0,27.0,2,2,0,2,1,0,228.0,34.0,19,0
257.0,3.0,39.0,2,2,0,2,0,0,3.0,47.0,19,0
231.0,3.0,16.0,2,2,0,1,0,0,40.0,331.0,19,0
246.0,7.0,8.0,2,2,0,2,0,0,132.0,160.0,19,0
229.0,0.0,9.0,2,2,0,2,0,0,7.0,27.0,19,0
212.0,12.0,32.0,2,0,0,2,1,0,21.0,4.0,19,0
46.0,4.0,5.0,2,0,0,0,0,0,374.0,64.0,19,0
225.0,4.0,9.0,2,2,0,1,1,0,82.0,178.0,19,0
209.0,9.0,11.0,2,1,0,1,0,0,296.0,6.0,19,0
228.0,6.0,23.0,2,0,0,2,1,1,12.0,110.0,19,0
77.0,8.0,61.0,2,0,0,1,1,0,398.0,173.0,19,0
226.0,5.0,32.0,2,0,0,2,0,0,71.0,106.0,19,0
114.0,6.0,25.0,2,2,0,2,1,1,398.0,166.0,19,0
72.0,12.0,21.0,2,0,0,0,1,1,335.0,64.0,19,0
281.0,1.0,16.0,2,2,0,2,1,1,17.0,117.0,19,0
63.0,5.0,6.0,2,0,0,0,1,0,394.0,1.0,19,0
178.0,16.0,17.0,2,2,0,0,0,0,11.0,5.0,19,0
256.0,3.0,11.0,2,0,0,1,0,0,3.0,22.0,19,0
95.0,3.0,11.0,2,2,0,2,1,0,402.0,100.0,19,0
93.0,9.0,28.0,2,0,0,1,0,0,392.0,300.0,19,0
177.0,9.0,17.0,2,2,0,0,0,0,22.0,5.0,19,0
245.0,10.0,15.0,2,0,0,0,1,1,92.0,35.0,19,0
83.0,4.0,6.0,2,0,0,2,1,1,380.0,14.0,19,0
187.0,0.0,7.0,2,2,0,1,1,1,30.0,292.0,19,0
303.0,0.0,7.0,2,2,0,2,0,0,3.0,92.0,19,0
234.0,1.0,17.0,2,0,0,2,1,1,112.0,45.0,19,0
236.0,1.0,6.0,2,0,0,1,0,0,1.0,229.0,19,0
91.0,10.0,25.0,2,2,0,2,1,1,334.0,66.0,19,0
104.0,22.0,38.0,2,2,0,1,0,0,333.0,314.0,19,0
83.0,32.0,42.0,2,0,0,2,1,1,334.0,212.0,19,0
240.0,0.0,4.0,2,2,0,2,0,0,67.0,30.0,19,0
223.0,3.0,37.0,2,0,0,2,1,0,141.0,284.0,19,0
271.0,7.0,9.0,2,0,0,0,0,0,43.0,2.0,19,0
180.0,5.0,10.0,2,0,0,0,0,0,240.0,46.0,19,0
190.0,6.0,17.0,2,2,0,2,1,1,10.0,366.0,19,0
85.0,10.0,38.0,2,2,0,2,1,1,381.0,206.0,19,0
80.0,4.0,20.0,2,0,0,0,1,0,404.0,4.0,19,0
322.0,2.0,8.0,2,2,0,2,1,1,56.0,21.0,19,0
76.0,2.0,3.0,2,2,0,2,1,1,349.0,165.0,19,0
241.0,6.0,10.0,2,2,0,1,1,0,1.0,246.0,19,0
273.0,1.0,11.0,2,0,0,1,0,0,1.0,86.0,19,0
217.0,2.0,18.0,2,2,0,1,1,0,290.0,517.0,19,0
76.0,4.0,20.0,2,2,0,1,1,1,350.0,2.0,19,0
238.0,3.0,13.0,2,2,0,1,0,0,290.0,6.0,19,0
234.0,0.0,17.0,2,0,0,2,1,0,203.0,33.0,19,0
277.0,3.0,8.0,2,2,0,2,1,0,173.0,32.0,19,0
257.0,2.0,10.0,2,2,0,1,1,1,3.0,512.0,19,0
246.0,3.0,12.0,2,2,0,2,1,0,6.0,13.0,19,0
249.0,5.0,9.0,2,0,0,2,0,0,46.0,1.0,19,0
276.0,4.0,41.0,2,0,0,1,1,1,1.0,338.0,1,0
98.0,4.0,6.0,2,0,0,2,0,0,399.0,95.0,19,0
228.0,2.0,4.0,2,0,0,1,0,0,14.0,19.0,19,0
232.0,12.0,39.0,2,0,0,2,1,0,237.0,284.0,19,0
78.0,5.0,68.0,2,2,0,1,1,0,392.0,170.0,19,0
295.0,3.0,5.0,2,2,0,1,1,0,223.0,379.0,19,0
130.0,11.0,23.0,2,2,0,2,1,1,399.0,164.0,19,0
57.0,10.0,11.0,2,0,0,2,1,1,402.0,94.0,19,0
254.0,0.0,9.0,2,0,0,2,1,0,27.0,46.0,19,0
277.0,2.0,9.0,2,0,0,2,0,0,21.0,111.0,19,0
253.0,11.0,17.0,2,2,0,2,1,1,104.0,114.0,19,0
102.0,47.0,70.0,2,2,0,1,1,0,380.0,176.0,19,0
288.0,2.0,7.0,2,2,0,2,1,0,246.0,48.0,19,0
76.0,4.0,13.0,2,2,0,1,0,0,346.0,183.0,19,0
254.0,10.0,15.0,2,0,0,2,1,0,211.0,32.0,19,0
243.0,1.0,16.0,2,2,0,2,0,0,6.0,133.0,19,0
398.0,7.0,11.0,2,2,0,1,0,0,192.0,43.0,19,0
387.0,4.0,23.0,0,1,0,0,1,1,50.0,380.0,19,0
94.0,12.0,15.0,2,2,0,2,0,0,331.0,44.0,19,0
91.0,6.0,22.0,2,0,0,1,0,0,347.0,44.0,19,0
268.0,7.0,9.0,2,0,0,2,1,0,211.0,52.0,19,0
191.0,1.0,8.0,2,2,0,2,1,1,103.0,23.0,19,0
257.0,5.0,8.0,2,1,0,1,1,0,74.0,181.0,19,0
275.0,1.0,9.0,2,2,0,2,0,0,56.0,4.0,19,0
180.0,4.0,41.0,2,0,0,2,1,1,236.0,9.0,19,0
96.0,7.0,11.0,2,2,0,2,1,0,389.0,12.0,19,0
180.0,4.0,13.0,2,0,0,1,1,1,236.0,173.0,19,0
277.0,2.0,9.0,2,0,0,1,0,0,65.0,359.0,19,0
274.0,1.0,17.0,2,0,0,2,1,0,43.0,42.0,19,0
295.0,9.0,14.0,2,2,0,1,0,0,218.0,218.0,19,0
315.0,4.0,5.0,2,0,0,2,1,0,176.0,53.0,19,0
236.0,2.0,4.0,2,0,0,1,1,1,11.0,272.0,19,0
101.0,2.0,11.0,2,2,0,2,0,0,353.0,22.0,19,0
316.0,0.0,9.0,2,2,0,1,1,0,109.0,288.0,19,0
275.0,12.0,18.0,2,2,0,1,1,0,56.0,551.0,19,0
216.0,15.0,17.0,2,0,0,2,1,0,79.0,8.0,7,0
261.0,2.0,8.0,2,0,0,1,1,0,94.0,552.0,19,0
80.0,68.0,70.0,2,2,0,1,1,0,396.0,171.0,19,0
76.0,9.0,11.0,2,2,0,0,0,0,402.0,73.0,19,0
170.0,1.0,17.0,2,2,0,2,1,1,54.0,33.0,19,0
242.0,7.0,12.0,2,2,0,1,1,1,1.0,553.0,19,0
201.0,0.0,9.0,2,0,0,2,0,0,42.0,385.0,19,0
107.0,17.0,38.0,2,2,0,2,1,1,310.0,307.0,19,0
257.0,4.0,9.0,2,2,0,2,0,0,3.0,15.0,19,0
168.0,7.0,12.0,2,2,0,2,0,0,404.0,382.0,19,0
248.0,4.0,17.0,2,0,0,0,0,0,23.0,94.0,19,0
94.0,17.0,25.0,2,2,0,2,0,0,386.0,23.0,19,0
242.0,2.0,8.0,2,2,0,2,1,0,4.0,34.0,19,0
268.0,6.0,8.0,2,0,0,0,0,0,24.0,10.0,19,0
207.0,2.0,4.0,2,2,0,1,1,1,24.0,43.0,19,0
193.0,6.0,9.0,2,0,0,2,0,0,31.0,385.0,19,0
351.0,15.0,24.0,2,0,0,1,1,0,214.0,294.0,19,0
301.0,15.0,24.0,2,0,0,2,0,0,128.0,25.0,19,0
88.0,7.0,10.0,2,2,0,1,1,0,346.0,184.0,19,0
95.0,0.0,15.0,2,2,0,2,1,0,403.0,47.0,19,0
219.0,14.0,16.0,2,2,0,2,0,0,50.0,11.0,19,0
192.0,5.0,11.0,2,0,0,2,1,0,34.0,10.0,19,0
188.0,7.0,8.0,2,2,0,2,1,0,103.0,28.0,19,0
268.0,5.0,17.0,2,2,0,2,1,1,150.0,373.0,19,0
119.0,18.0,25.0,2,0,0,2,1,0,295.0,9.0,19,0
205.0,8.0,18.0,2,2,0,2,0,0,15.0,1.0,19,0
301.0,2.0,8.0,2,2,0,2,1,0,165.0,32.0,19,0
89.0,5.0,44.0,2,0,0,1,0,0,358.0,362.0,19,0
233.0,1.0,4.0,2,2,0,2,1,0,255.0,50.0,19,0
253.0,0.0,10.0,2,0,0,1,1,1,5.0,47.0,19,0
246.0,1.0,10.0,2,2,0,2,0,0,9.0,144.0,19,0
312.0,14.0,29.0,2,2,0,2,1,0,207.0,31.0,19,0
76.0,2.0,7.0,2,2,0,0,1,0,402.0,71.0,19,0
192.0,4.0,17.0,2,0,0,0,0,0,61.0,79.0,19,0
351.0,4.0,11.0,2,0,0,2,0,0,219.0,95.0,19,0
94.0,2.0,15.0,2,2,0,0,0,0,325.0,64.0,19,0
251.0,1.0,9.0,2,2,0,2,0,0,79.0,385.0,19,0
226.0,2.0,6.0,2,0,0,1,1,0,73.0,235.0,19,0
405.0,2.0,7.0,2,2,0,2,1,0,184.0,166.0,19,0
198.0,4.0,7.0,2,0,0,2,1,0,261.0,49.0,19,0
116.0,7.0,11.0,2,2,0,1,0,0,347.0,291.0,19,0
91.0,10.0,14.0,2,0,0,1,1,0,373.0,343.0,19,0
226.0,5.0,8.0,2,0,0,2,0,0,58.0,3.0,19,0
91.0,24.0,35.0,2,0,0,2,1,0,351.0,284.0,19,0
130.0,52.0,70.0,2,2,0,1,1,0,394.0,171.0,19,0
246.0,5.0,11.0,2,2,0,1,1,0,7.0,360.0,11,0
260.0,6.0,8.0,2,0,0,2,1,1,166.0,27.0,19,0
243.0,0.0,8.0,2,2,0,2,0,0,3.0,65.0,19,0
239.0,5.0,24.0,2,1,0,2,0,0,4.0,444.0,19,0
102.0,5.0,38.0,2,0,0,2,1,0,388.0,285.0,19,0
121.0,20.0,26.0,2,0,0,2,0,0,308.0,23.0,19,0
234.0,2.0,9.0,2,2,0,2,0,0,33.0,3.0,8,0
277.0,5.0,9.0,2,0,0,1,0,0,18.0,37.0,19,0
83.0,13.0,23.0,2,0,0,2,0,0,380.0,386.0,19,0
240.0,3.0,8.0,2,2,0,2,1,0,171.0,46.0,19,0
101.0,3.0,42.0,2,0,0,2,1,1,281.0,207.0,19,0
103.0,1.0,14.0,2,2,0,0,1,0,334.0,36.0,19,0
304.0,6.0,16.0,2,2,0,1,0,0,10.0,547.0,19,0
270.0,1.0,8.0,2,0,0,2,1,1,19.0,21.0,19,0
92.0,3.0,12.0,2,0,0,2,1,1,382.0,67.0,19,0
101.0,1.0,16.0,2,2,0,2,0,0,357.0,32.0,19,0
293.0,0.0,6.0,2,2,0,1,0,0,179.0,269.0,19,0
243.0,16.0,30.0,2,2,0,2,1,0,54.0,8.0,7,0
248.0,5.0,18.0,2,0,0,2,0,0,23.0,1.0,19,0
116.0,8.0,12.0,2,2,0,2,1,1,345.0,29.0,19,0
263.0,0.0,5.0,2,0,0,2,1,0,224.0,53.0,19,0
91.0,8.0,13.0,2,0,0,1,0,0,348.0,60.0,19,0
112.0,8.0,11.0,2,2,0,2,1,1,349.0,29.0,19,0
98.0,33.0,71.0,2,0,0,1,1,0,388.0,173.0,19,0
242.0,12.0,30.0,2,2,0,1,0,0,12.0,191.0,19,0
311.0,5.0,16.0,2,2,0,1,0,0,109.0,555.0,13,0
236.0,3.0,6.0,2,0,0,1,1,1,2.0,413.0,19,0
76.0,14.0,21.0,2,2,0,2,1,1,355.0,53.0,19,0
398.0,10.0,44.0,2,2,0,1,0,0,195.0,362.0,19,0
244.0,0.0,28.0,2,0,0,2,0,0,57.0,26.0,19,0
194.0,0.0,31.0,2,0,0,2,0,0,10.0,94.0,19,0
269.0,9.0,40.0,2,2,0,2,1,0,234.0,283.0,19,0
114.0,35.0,61.0,2,2,0,1,1,0,369.0,173.0,19,0
231.0,24.0,30.0,2,0,0,1,1,1,22.0,333.0,19,0
197.0,3.0,9.0,2,0,0,2,1,0,62.0,77.0,19,0
87.0,0.0,6.0,2,1,0,2,1,1,333.0,22.0,19,0
268.0,7.0,28.0,2,0,0,2,1,0,226.0,33.0,19,0
249.0,8.0,14.0,2,2,0,1,1,0,304.0,343.0,19,0
253.0,0.0,11.0,2,0,0,0,1,1,3.0,62.0,19,0
366.0,2.0,8.0,2,2,0,2,1,1,144.0,372.0,19,0
235.0,13.0,17.0,2,2,0,0,1,1,36.0,22.0,19,0
243.0,1.0,10.0,2,2,0,2,1,0,9.0,1.0,19,0
242.0,2.0,5.0,2,0,0,2,1,1,37.0,11.0,19,0
248.0,2.0,4.0,2,2,0,2,0,0,1.0,69.0,19,0
254.0,2.0,17.0,2,0,0,2,1,0,124.0,42.0,19,0
295.0,30.0,41.0,2,2,0,2,1,1,265.0,207.0,19,0
90.0,1.0,8.0,2,0,0,1,1,1,188.0,174.0,19,0
184.0,1.0,2.0,2,0,0,0,1,1,76.0,95.0,19,0
262.0,4.0,14.0,2,2,0,0,1,1,295.0,63.0,19,0
272.0,7.0,12.0,2,0,0,0,1,1,16.0,65.0,19,0
244.0,6.0,14.0,2,0,0,2,1,1,5.0,113.0,19,0
98.0,19.0,25.0,2,0,0,2,0,0,392.0,23.0,19,0
354.0,12.0,15.0,2,2,0,2,1,0,156.0,42.0,19,0
228.0,5.0,10.0,2,0,0,2,0,0,15.0,21.0,19,0
295.0,4.0,14.0,2,0,0,0,1,0,12.0,5.0,19,0
180.0,3.0,14.0,2,0,0,2,0,0,236.0,15.0,19,0
272.0,11.0,31.0,2,0,0,2,0,0,34.0,156.0,19,0
101.0,20.0,41.0,2,2,0,2,0,1,350.0,63.0,19,0
257.0,4.0,5.0,2,2,0,1,0,0,3.0,269.0,19,0
1369.0,22.0,23.0,0,1,0,2,1,1,120.0,163.0,19,0
225.0,4.0,9.0,2,2,0,2,1,0,12.0,29.0,19,0
171.0,0.0,4.0,2,2,0,2,1,0,188.0,31.0,19,0
343.0,3.0,16.0,2,2,0,1,1,1,52.0,550.0,19,0
229.0,20.0,23.0,2,0,0,2,1,1,229.0,38.0,19,0
238.0,1.0,5.0,2,2,0,0,0,0,292.0,59.0,19,0
239.0,5.0,11.0,2,1,0,2,1,0,4.0,153.0,19,0
243.0,3.0,16.0,2,0,0,2,1,1,151.0,26.0,19,0
180.0,0.0,23.0,2,0,0,2,1,0,242.0,19.0,19,0
295.0,5.0,42.0,2,2,0,0,1,1,218.0,18.0,19,0
194.0,1.0,5.0,2,0,0,2,1,1,10.0,24.0,19,0
180.0,4.0,6.0,2,0,0,0,0,0,245.0,1.0,15,0
92.0,1.0,11.0,2,2,0,2,1,1,344.0,21.0,19,0
167.0,6.0,9.0,2,2,0,2,1,0,49.0,7.0,19,0
164.0,31.0,38.0,2,0,0,2,1,0,257.0,285.0,19,0
274.0,2.0,4.0,2,2,0,2,1,1,86.0,27.0,19,0
160.0,3.0,46.0,2,0,0,1,0,0,102.0,19.0,19,0
325.0,15.0,39.0,2,2,0,2,1,1,115.0,208.0,19,0
292.0,24.0,38.0,2,2,0,2,1,0,149.0,285.0,19,0
253.0,0.0,22.0,2,0,0,1,0,0,2.0,175.0,19,0
